Epoch 275: duration loss = 0.417 | prior loss = 1.356 | diffusion loss = 0.126| Total loss = 1.899
Epoch 276: duration loss = 0.422 | prior loss = 1.361 | diffusion loss = 0.091| Total loss = 1.875
Epoch 277: duration loss = 0.417 | prior loss = 1.361 | diffusion loss = 0.128| Total loss = 1.905
Epoch 278: duration loss = 0.418 | prior loss = 1.360 | diffusion loss = 0.159| Total loss = 1.937
Epoch 279: duration loss = 0.418 | prior loss = 1.360 | diffusion loss = 0.118| Total loss = 1.896
Epoch 280: duration loss = 0.418 | prior loss = 1.357 | diffusion loss = 0.096| Total loss = 1.872
Epoch 281: duration loss = 0.416 | prior loss = 1.356 | diffusion loss = 0.163| Total loss = 1.935
Epoch 282: duration loss = 0.420 | prior loss = 1.359 | diffusion loss = 0.079| Total loss = 1.857
Epoch 283: duration loss = 0.418 | prior loss = 1.358 | diffusion loss = 0.132| Total loss = 1.907
Epoch 284: duration loss = 0.415 | prior loss = 1.361 | diffusion loss = 0.119| Total loss = 1.895
Epoch 285: duration loss = 0.425 | prior loss = 1.355 | diffusion loss = 0.107| Total loss = 1.886
Epoch 286: duration loss = 0.415 | prior loss = 1.358 | diffusion loss = 0.093| Total loss = 1.866
Epoch 287: duration loss = 0.422 | prior loss = 1.360 | diffusion loss = 0.094| Total loss = 1.876
Epoch 288: duration loss = 0.422 | prior loss = 1.356 | diffusion loss = 0.122| Total loss = 1.901
Epoch 289: duration loss = 0.415 | prior loss = 1.359 | diffusion loss = 0.062| Total loss = 1.836
Epoch 290: duration loss = 0.416 | prior loss = 1.359 | diffusion loss = 0.137| Total loss = 1.911
Epoch 291: duration loss = 0.419 | prior loss = 1.358 | diffusion loss = 0.142| Total loss = 1.920
Epoch 292: duration loss = 0.417 | prior loss = 1.358 | diffusion loss = 0.126| Total loss = 1.900
Epoch 293: duration loss = 0.414 | prior loss = 1.359 | diffusion loss = 0.093| Total loss = 1.866
Epoch 294: duration loss = 0.420 | prior loss = 1.359 | diffusion loss = 0.097| Total loss = 1.877
Epoch 295: duration loss = 0.415 | prior loss = 1.359 | diffusion loss = 0.092| Total loss = 1.865
Epoch 296: duration loss = 0.423 | prior loss = 1.358 | diffusion loss = 0.125| Total loss = 1.906
Epoch 297: duration loss = 0.421 | prior loss = 1.360 | diffusion loss = 0.143| Total loss = 1.924
Epoch 298: duration loss = 0.422 | prior loss = 1.359 | diffusion loss = 0.146| Total loss = 1.927
Epoch 299: duration loss = 0.424 | prior loss = 1.361 | diffusion loss = 0.116| Total loss = 1.900
Epoch 300: duration loss = 0.426 | prior loss = 1.361 | diffusion loss = 0.114| Total loss = 1.900
Epoch 301: duration loss = 0.422 | prior loss = 1.363 | diffusion loss = 0.103| Total loss = 1.888
Epoch 302: duration loss = 0.422 | prior loss = 1.364 | diffusion loss = 0.094| Total loss = 1.881
Epoch 303: duration loss = 0.420 | prior loss = 1.365 | diffusion loss = 0.121| Total loss = 1.907
Epoch 304: duration loss = 0.424 | prior loss = 1.361 | diffusion loss = 0.169| Total loss = 1.953
Epoch 305: duration loss = 0.419 | prior loss = 1.358 | diffusion loss = 0.083| Total loss = 1.860
Epoch 306: duration loss = 0.424 | prior loss = 1.361 | diffusion loss = 0.136| Total loss = 1.920
Epoch 307: duration loss = 0.423 | prior loss = 1.362 | diffusion loss = 0.130| Total loss = 1.915
Epoch 308: duration loss = 0.424 | prior loss = 1.361 | diffusion loss = 0.125| Total loss = 1.911
Epoch 309: duration loss = 0.422 | prior loss = 1.359 | diffusion loss = 0.083| Total loss = 1.864
Epoch 310: duration loss = 0.428 | prior loss = 1.363 | diffusion loss = 0.114| Total loss = 1.906
Epoch 311: duration loss = 0.420 | prior loss = 1.362 | diffusion loss = 0.125| Total loss = 1.907
Epoch 312: duration loss = 0.428 | prior loss = 1.364 | diffusion loss = 0.109| Total loss = 1.901
Epoch 313: duration loss = 0.420 | prior loss = 1.362 | diffusion loss = 0.115| Total loss = 1.897
Epoch 314: duration loss = 0.417 | prior loss = 1.359 | diffusion loss = 0.091| Total loss = 1.867
Epoch 315: duration loss = 0.423 | prior loss = 1.364 | diffusion loss = 0.120| Total loss = 1.907
Epoch 316: duration loss = 0.418 | prior loss = 1.361 | diffusion loss = 0.125| Total loss = 1.903
Epoch 317: duration loss = 0.422 | prior loss = 1.361 | diffusion loss = 0.111| Total loss = 1.894
Epoch 318: duration loss = 0.418 | prior loss = 1.358 | diffusion loss = 0.092| Total loss = 1.868
Epoch 319: duration loss = 0.417 | prior loss = 1.360 | diffusion loss = 0.080| Total loss = 1.857
Epoch 320: duration loss = 0.418 | prior loss = 1.363 | diffusion loss = 0.098| Total loss = 1.879
Epoch 321: duration loss = 0.422 | prior loss = 1.358 | diffusion loss = 0.082| Total loss = 1.862
Epoch 322: duration loss = 0.425 | prior loss = 1.362 | diffusion loss = 0.107| Total loss = 1.895
Epoch 323: duration loss = 0.424 | prior loss = 1.358 | diffusion loss = 0.159| Total loss = 1.941
Epoch 324: duration loss = 0.419 | prior loss = 1.361 | diffusion loss = 0.058| Total loss = 1.838
Epoch 325: duration loss = 0.420 | prior loss = 1.359 | diffusion loss = 0.119| Total loss = 1.898
Epoch 326: duration loss = 0.429 | prior loss = 1.362 | diffusion loss = 0.095| Total loss = 1.886
Epoch 327: duration loss = 0.420 | prior loss = 1.359 | diffusion loss = 0.100| Total loss = 1.880
Epoch 328: duration loss = 0.423 | prior loss = 1.361 | diffusion loss = 0.105| Total loss = 1.888
Epoch 329: duration loss = 0.423 | prior loss = 1.360 | diffusion loss = 0.121| Total loss = 1.904
Epoch 330: duration loss = 0.430 | prior loss = 1.363 | diffusion loss = 0.112| Total loss = 1.905
Epoch 331: duration loss = 0.427 | prior loss = 1.365 | diffusion loss = 0.151| Total loss = 1.942
Epoch 332: duration loss = 0.424 | prior loss = 1.364 | diffusion loss = 0.121| Total loss = 1.909
Epoch 333: duration loss = 0.418 | prior loss = 1.357 | diffusion loss = 0.126| Total loss = 1.902
Epoch 334: duration loss = 0.422 | prior loss = 1.359 | diffusion loss = 0.098| Total loss = 1.879
Epoch 335: duration loss = 0.421 | prior loss = 1.361 | diffusion loss = 0.094| Total loss = 1.876
Epoch 336: duration loss = 0.426 | prior loss = 1.364 | diffusion loss = 0.104| Total loss = 1.893
Epoch 337: duration loss = 0.430 | prior loss = 1.364 | diffusion loss = 0.065| Total loss = 1.859
Epoch 338: duration loss = 0.424 | prior loss = 1.364 | diffusion loss = 0.171| Total loss = 1.959
Epoch 339: duration loss = 0.429 | prior loss = 1.363 | diffusion loss = 0.099| Total loss = 1.892
Epoch 340: duration loss = 0.419 | prior loss = 1.359 | diffusion loss = 0.103| Total loss = 1.881
Epoch 341: duration loss = 0.424 | prior loss = 1.362 | diffusion loss = 0.081| Total loss = 1.867
Epoch 342: duration loss = 0.429 | prior loss = 1.365 | diffusion loss = 0.105| Total loss = 1.899
Epoch 343: duration loss = 0.426 | prior loss = 1.362 | diffusion loss = 0.103| Total loss = 1.891
Epoch 344: duration loss = 0.424 | prior loss = 1.363 | diffusion loss = 0.166| Total loss = 1.953
Epoch 345: duration loss = 0.423 | prior loss = 1.363 | diffusion loss = 0.093| Total loss = 1.879
Epoch 346: duration loss = 0.422 | prior loss = 1.364 | diffusion loss = 0.147| Total loss = 1.933
Epoch 347: duration loss = 0.420 | prior loss = 1.363 | diffusion loss = 0.162| Total loss = 1.945
Epoch 348: duration loss = 0.424 | prior loss = 1.362 | diffusion loss = 0.129| Total loss = 1.915
Epoch 349: duration loss = 0.429 | prior loss = 1.365 | diffusion loss = 0.098| Total loss = 1.892
Epoch 350: duration loss = 0.425 | prior loss = 1.366 | diffusion loss = 0.106| Total loss = 1.897
Epoch 351: duration loss = 0.423 | prior loss = 1.361 | diffusion loss = 0.123| Total loss = 1.908
Epoch 352: duration loss = 0.421 | prior loss = 1.361 | diffusion loss = 0.111| Total loss = 1.893
Epoch 353: duration loss = 0.425 | prior loss = 1.366 | diffusion loss = 0.125| Total loss = 1.916
Epoch 354: duration loss = 0.422 | prior loss = 1.361 | diffusion loss = 0.102| Total loss = 1.885
Epoch 355: duration loss = 0.424 | prior loss = 1.368 | diffusion loss = 0.109| Total loss = 1.902
Epoch 356: duration loss = 0.429 | prior loss = 1.360 | diffusion loss = 0.105| Total loss = 1.895
Epoch 357: duration loss = 0.430 | prior loss = 1.360 | diffusion loss = 0.112| Total loss = 1.902
Epoch 358: duration loss = 0.424 | prior loss = 1.362 | diffusion loss = 0.103| Total loss = 1.890
Epoch 359: duration loss = 0.426 | prior loss = 1.362 | diffusion loss = 0.143| Total loss = 1.931
Epoch 360: duration loss = 0.425 | prior loss = 1.363 | diffusion loss = 0.110| Total loss = 1.897
Epoch 361: duration loss = 0.431 | prior loss = 1.363 | diffusion loss = 0.131| Total loss = 1.924
Epoch 362: duration loss = 0.426 | prior loss = 1.364 | diffusion loss = 0.113| Total loss = 1.904
Epoch 363: duration loss = 0.427 | prior loss = 1.360 | diffusion loss = 0.104| Total loss = 1.891
Epoch 364: duration loss = 0.419 | prior loss = 1.360 | diffusion loss = 0.092| Total loss = 1.871
Epoch 365: duration loss = 0.424 | prior loss = 1.361 | diffusion loss = 0.139| Total loss = 1.924
Epoch 366: duration loss = 0.428 | prior loss = 1.364 | diffusion loss = 0.105| Total loss = 1.897
Epoch 367: duration loss = 0.427 | prior loss = 1.361 | diffusion loss = 0.137| Total loss = 1.925
Epoch 368: duration loss = 0.421 | prior loss = 1.360 | diffusion loss = 0.138| Total loss = 1.919
Epoch 369: duration loss = 0.428 | prior loss = 1.363 | diffusion loss = 0.104| Total loss = 1.894
Epoch 370: duration loss = 0.429 | prior loss = 1.364 | diffusion loss = 0.085| Total loss = 1.879
Epoch 371: duration loss = 0.428 | prior loss = 1.359 | diffusion loss = 0.102| Total loss = 1.889
Epoch 372: duration loss = 0.430 | prior loss = 1.357 | diffusion loss = 0.087| Total loss = 1.874
Epoch 373: duration loss = 0.427 | prior loss = 1.358 | diffusion loss = 0.107| Total loss = 1.892
Epoch 374: duration loss = 0.425 | prior loss = 1.363 | diffusion loss = 0.080| Total loss = 1.868
Epoch 375: duration loss = 0.422 | prior loss = 1.362 | diffusion loss = 0.115| Total loss = 1.899
Epoch 376: duration loss = 0.426 | prior loss = 1.359 | diffusion loss = 0.126| Total loss = 1.911
Epoch 377: duration loss = 0.431 | prior loss = 1.360 | diffusion loss = 0.119| Total loss = 1.909
Epoch 378: duration loss = 0.427 | prior loss = 1.363 | diffusion loss = 0.085| Total loss = 1.875
Epoch 379: duration loss = 0.426 | prior loss = 1.360 | diffusion loss = 0.120| Total loss = 1.906
Epoch 380: duration loss = 0.427 | prior loss = 1.365 | diffusion loss = 0.130| Total loss = 1.921
Epoch 381: duration loss = 0.430 | prior loss = 1.362 | diffusion loss = 0.109| Total loss = 1.901
Epoch 382: duration loss = 0.419 | prior loss = 1.357 | diffusion loss = 0.120| Total loss = 1.895
Epoch 383: duration loss = 0.426 | prior loss = 1.362 | diffusion loss = 0.131| Total loss = 1.920
Epoch 384: duration loss = 0.421 | prior loss = 1.360 | diffusion loss = 0.119| Total loss = 1.901
Epoch 385: duration loss = 0.425 | prior loss = 1.360 | diffusion loss = 0.080| Total loss = 1.865
Epoch 386: duration loss = 0.431 | prior loss = 1.364 | diffusion loss = 0.106| Total loss = 1.901
Epoch 387: duration loss = 0.425 | prior loss = 1.364 | diffusion loss = 0.102| Total loss = 1.891
Epoch 388: duration loss = 0.423 | prior loss = 1.361 | diffusion loss = 0.061| Total loss = 1.845
Epoch 389: duration loss = 0.426 | prior loss = 1.364 | diffusion loss = 0.110| Total loss = 1.899
Epoch 390: duration loss = 0.428 | prior loss = 1.361 | diffusion loss = 0.123| Total loss = 1.913
Epoch 391: duration loss = 0.427 | prior loss = 1.362 | diffusion loss = 0.116| Total loss = 1.905
Epoch 392: duration loss = 0.429 | prior loss = 1.361 | diffusion loss = 0.127| Total loss = 1.916
Epoch 393: duration loss = 0.427 | prior loss = 1.367 | diffusion loss = 0.150| Total loss = 1.944
Epoch 394: duration loss = 0.427 | prior loss = 1.360 | diffusion loss = 0.112| Total loss = 1.898
Epoch 395: duration loss = 0.432 | prior loss = 1.362 | diffusion loss = 0.121| Total loss = 1.915
Epoch 396: duration loss = 0.434 | prior loss = 1.367 | diffusion loss = 0.106| Total loss = 1.906
Epoch 397: duration loss = 0.427 | prior loss = 1.361 | diffusion loss = 0.115| Total loss = 1.903
Epoch 398: duration loss = 0.423 | prior loss = 1.360 | diffusion loss = 0.107| Total loss = 1.890
Epoch 399: duration loss = 0.428 | prior loss = 1.359 | diffusion loss = 0.107| Total loss = 1.894
Epoch 400: duration loss = 0.428 | prior loss = 1.362 | diffusion loss = 0.081| Total loss = 1.871
Epoch 401: duration loss = 0.418 | prior loss = 1.361 | diffusion loss = 0.117| Total loss = 1.897
Epoch 402: duration loss = 0.428 | prior loss = 1.362 | diffusion loss = 0.113| Total loss = 1.904
Epoch 403: duration loss = 0.421 | prior loss = 1.363 | diffusion loss = 0.080| Total loss = 1.864
Epoch 404: duration loss = 0.429 | prior loss = 1.361 | diffusion loss = 0.123| Total loss = 1.913
Epoch 405: duration loss = 0.428 | prior loss = 1.363 | diffusion loss = 0.127| Total loss = 1.918
Epoch 406: duration loss = 0.425 | prior loss = 1.364 | diffusion loss = 0.105| Total loss = 1.894
Epoch 407: duration loss = 0.428 | prior loss = 1.367 | diffusion loss = 0.123| Total loss = 1.918
Epoch 408: duration loss = 0.426 | prior loss = 1.362 | diffusion loss = 0.098| Total loss = 1.886
Epoch 409: duration loss = 0.425 | prior loss = 1.363 | diffusion loss = 0.095| Total loss = 1.882
Epoch 410: duration loss = 0.423 | prior loss = 1.363 | diffusion loss = 0.112| Total loss = 1.898
Epoch 411: duration loss = 0.428 | prior loss = 1.368 | diffusion loss = 0.106| Total loss = 1.902
Epoch 412: duration loss = 0.428 | prior loss = 1.367 | diffusion loss = 0.084| Total loss = 1.879
Epoch 413: duration loss = 0.429 | prior loss = 1.365 | diffusion loss = 0.124| Total loss = 1.918
Epoch 414: duration loss = 0.426 | prior loss = 1.363 | diffusion loss = 0.068| Total loss = 1.856
Epoch 415: duration loss = 0.422 | prior loss = 1.362 | diffusion loss = 0.124| Total loss = 1.909
Epoch 416: duration loss = 0.427 | prior loss = 1.364 | diffusion loss = 0.109| Total loss = 1.900
Epoch 417: duration loss = 0.427 | prior loss = 1.361 | diffusion loss = 0.137| Total loss = 1.925
Epoch 418: duration loss = 0.426 | prior loss = 1.365 | diffusion loss = 0.126| Total loss = 1.916
Epoch 419: duration loss = 0.424 | prior loss = 1.363 | diffusion loss = 0.122| Total loss = 1.909
Epoch 420: duration loss = 0.423 | prior loss = 1.363 | diffusion loss = 0.124| Total loss = 1.909
Epoch 421: duration loss = 0.431 | prior loss = 1.369 | diffusion loss = 0.081| Total loss = 1.880
Epoch 422: duration loss = 0.424 | prior loss = 1.363 | diffusion loss = 0.140| Total loss = 1.926
Epoch 423: duration loss = 0.424 | prior loss = 1.363 | diffusion loss = 0.116| Total loss = 1.903
Epoch 424: duration loss = 0.426 | prior loss = 1.363 | diffusion loss = 0.058| Total loss = 1.846
Epoch 425: duration loss = 0.430 | prior loss = 1.363 | diffusion loss = 0.132| Total loss = 1.925
Epoch 426: duration loss = 0.429 | prior loss = 1.364 | diffusion loss = 0.136| Total loss = 1.930
Epoch 427: duration loss = 0.435 | prior loss = 1.366 | diffusion loss = 0.097| Total loss = 1.897
Epoch 428: duration loss = 0.429 | prior loss = 1.363 | diffusion loss = 0.105| Total loss = 1.897
Epoch 429: duration loss = 0.427 | prior loss = 1.362 | diffusion loss = 0.092| Total loss = 1.881
Epoch 430: duration loss = 0.428 | prior loss = 1.363 | diffusion loss = 0.159| Total loss = 1.950
Epoch 431: duration loss = 0.431 | prior loss = 1.362 | diffusion loss = 0.126| Total loss = 1.919
Epoch 432: duration loss = 0.423 | prior loss = 1.366 | diffusion loss = 0.117| Total loss = 1.905
Epoch 433: duration loss = 0.424 | prior loss = 1.362 | diffusion loss = 0.112| Total loss = 1.899
Epoch 434: duration loss = 0.424 | prior loss = 1.365 | diffusion loss = 0.107| Total loss = 1.895
Epoch 435: duration loss = 0.426 | prior loss = 1.364 | diffusion loss = 0.136| Total loss = 1.925
Epoch 436: duration loss = 0.421 | prior loss = 1.367 | diffusion loss = 0.096| Total loss = 1.883
Epoch 437: duration loss = 0.428 | prior loss = 1.368 | diffusion loss = 0.156| Total loss = 1.952
Epoch 438: duration loss = 0.422 | prior loss = 1.364 | diffusion loss = 0.094| Total loss = 1.880
Epoch 439: duration loss = 0.429 | prior loss = 1.362 | diffusion loss = 0.093| Total loss = 1.884
Epoch 440: duration loss = 0.427 | prior loss = 1.362 | diffusion loss = 0.141| Total loss = 1.930
Epoch 441: duration loss = 0.428 | prior loss = 1.367 | diffusion loss = 0.122| Total loss = 1.916
Epoch 442: duration loss = 0.422 | prior loss = 1.366 | diffusion loss = 0.126| Total loss = 1.914
Epoch 443: duration loss = 0.426 | prior loss = 1.365 | diffusion loss = 0.092| Total loss = 1.884
Epoch 444: duration loss = 0.426 | prior loss = 1.366 | diffusion loss = 0.109| Total loss = 1.900
Epoch 445: duration loss = 0.427 | prior loss = 1.366 | diffusion loss = 0.122| Total loss = 1.915
Epoch 446: duration loss = 0.427 | prior loss = 1.368 | diffusion loss = 0.102| Total loss = 1.897
Epoch 447: duration loss = 0.430 | prior loss = 1.365 | diffusion loss = 0.113| Total loss = 1.908
Epoch 448: duration loss = 0.433 | prior loss = 1.368 | diffusion loss = 0.106| Total loss = 1.908
Epoch 449: duration loss = 0.433 | prior loss = 1.369 | diffusion loss = 0.101| Total loss = 1.903
Epoch 450: duration loss = 0.428 | prior loss = 1.366 | diffusion loss = 0.096| Total loss = 1.891
Epoch 451: duration loss = 0.423 | prior loss = 1.365 | diffusion loss = 0.137| Total loss = 1.925
Epoch 452: duration loss = 0.422 | prior loss = 1.366 | diffusion loss = 0.128| Total loss = 1.916
Epoch 453: duration loss = 0.431 | prior loss = 1.365 | diffusion loss = 0.134| Total loss = 1.930
Epoch 454: duration loss = 0.425 | prior loss = 1.365 | diffusion loss = 0.122| Total loss = 1.912
Epoch 455: duration loss = 0.429 | prior loss = 1.365 | diffusion loss = 0.107| Total loss = 1.901
Epoch 456: duration loss = 0.439 | prior loss = 1.366 | diffusion loss = 0.063| Total loss = 1.868
Epoch 457: duration loss = 0.427 | prior loss = 1.365 | diffusion loss = 0.071| Total loss = 1.864
Epoch 458: duration loss = 0.420 | prior loss = 1.367 | diffusion loss = 0.139| Total loss = 1.926
Epoch 459: duration loss = 0.427 | prior loss = 1.367 | diffusion loss = 0.103| Total loss = 1.897
Epoch 460: duration loss = 0.427 | prior loss = 1.368 | diffusion loss = 0.097| Total loss = 1.893
Epoch 461: duration loss = 0.429 | prior loss = 1.366 | diffusion loss = 0.090| Total loss = 1.885
Epoch 462: duration loss = 0.427 | prior loss = 1.362 | diffusion loss = 0.092| Total loss = 1.882
Epoch 463: duration loss = 0.428 | prior loss = 1.368 | diffusion loss = 0.091| Total loss = 1.887
Epoch 464: duration loss = 0.426 | prior loss = 1.367 | diffusion loss = 0.100| Total loss = 1.893
Epoch 465: duration loss = 0.431 | prior loss = 1.369 | diffusion loss = 0.134| Total loss = 1.934
Epoch 466: duration loss = 0.424 | prior loss = 1.365 | diffusion loss = 0.131| Total loss = 1.921
Epoch 467: duration loss = 0.432 | prior loss = 1.367 | diffusion loss = 0.146| Total loss = 1.944
Epoch 468: duration loss = 0.430 | prior loss = 1.367 | diffusion loss = 0.114| Total loss = 1.910
Epoch 469: duration loss = 0.428 | prior loss = 1.367 | diffusion loss = 0.116| Total loss = 1.911
Epoch 470: duration loss = 0.431 | prior loss = 1.367 | diffusion loss = 0.130| Total loss = 1.928
Epoch 471: duration loss = 0.427 | prior loss = 1.367 | diffusion loss = 0.119| Total loss = 1.914
Epoch 472: duration loss = 0.423 | prior loss = 1.366 | diffusion loss = 0.105| Total loss = 1.894
Epoch 473: duration loss = 0.426 | prior loss = 1.367 | diffusion loss = 0.082| Total loss = 1.875
Epoch 474: duration loss = 0.427 | prior loss = 1.364 | diffusion loss = 0.090| Total loss = 1.881
Epoch 475: duration loss = 0.433 | prior loss = 1.365 | diffusion loss = 0.103| Total loss = 1.901
Epoch 476: duration loss = 0.432 | prior loss = 1.368 | diffusion loss = 0.120| Total loss = 1.920
Epoch 477: duration loss = 0.434 | prior loss = 1.368 | diffusion loss = 0.112| Total loss = 1.914
Epoch 478: duration loss = 0.425 | prior loss = 1.366 | diffusion loss = 0.074| Total loss = 1.865
Epoch 479: duration loss = 0.419 | prior loss = 1.364 | diffusion loss = 0.100| Total loss = 1.883
Epoch 480: duration loss = 0.429 | prior loss = 1.368 | diffusion loss = 0.097| Total loss = 1.895
Epoch 481: duration loss = 0.430 | prior loss = 1.369 | diffusion loss = 0.098| Total loss = 1.897
Epoch 482: duration loss = 0.429 | prior loss = 1.365 | diffusion loss = 0.156| Total loss = 1.950
Epoch 483: duration loss = 0.428 | prior loss = 1.367 | diffusion loss = 0.101| Total loss = 1.895
Epoch 484: duration loss = 0.425 | prior loss = 1.365 | diffusion loss = 0.152| Total loss = 1.942
Epoch 485: duration loss = 0.427 | prior loss = 1.366 | diffusion loss = 0.128| Total loss = 1.921
Epoch 486: duration loss = 0.428 | prior loss = 1.361 | diffusion loss = 0.119| Total loss = 1.907
Epoch 487: duration loss = 0.425 | prior loss = 1.364 | diffusion loss = 0.127| Total loss = 1.916
Epoch 488: duration loss = 0.428 | prior loss = 1.365 | diffusion loss = 0.108| Total loss = 1.901
Epoch 489: duration loss = 0.425 | prior loss = 1.362 | diffusion loss = 0.119| Total loss = 1.906
Epoch 490: duration loss = 0.422 | prior loss = 1.367 | diffusion loss = 0.138| Total loss = 1.927
Epoch 491: duration loss = 0.429 | prior loss = 1.365 | diffusion loss = 0.107| Total loss = 1.901
Epoch 492: duration loss = 0.429 | prior loss = 1.367 | diffusion loss = 0.120| Total loss = 1.917
Epoch 493: duration loss = 0.428 | prior loss = 1.363 | diffusion loss = 0.092| Total loss = 1.883
Epoch 494: duration loss = 0.426 | prior loss = 1.365 | diffusion loss = 0.094| Total loss = 1.885
Epoch 495: duration loss = 0.421 | prior loss = 1.365 | diffusion loss = 0.127| Total loss = 1.913
Epoch 496: duration loss = 0.426 | prior loss = 1.367 | diffusion loss = 0.133| Total loss = 1.926
Epoch 497: duration loss = 0.428 | prior loss = 1.366 | diffusion loss = 0.109| Total loss = 1.903
Epoch 498: duration loss = 0.426 | prior loss = 1.365 | diffusion loss = 0.087| Total loss = 1.878
Epoch 499: duration loss = 0.428 | prior loss = 1.363 | diffusion loss = 0.085| Total loss = 1.877
Epoch 500: duration loss = 0.426 | prior loss = 1.364 | diffusion loss = 0.076| Total loss = 1.866
Epoch 501: duration loss = 0.430 | prior loss = 1.364 | diffusion loss = 0.153| Total loss = 1.947
Epoch 502: duration loss = 0.427 | prior loss = 1.364 | diffusion loss = 0.116| Total loss = 1.907
Epoch 503: duration loss = 0.435 | prior loss = 1.362 | diffusion loss = 0.148| Total loss = 1.946
Epoch 504: duration loss = 0.428 | prior loss = 1.363 | diffusion loss = 0.103| Total loss = 1.894
Epoch 505: duration loss = 0.429 | prior loss = 1.362 | diffusion loss = 0.121| Total loss = 1.912
Epoch 506: duration loss = 0.430 | prior loss = 1.366 | diffusion loss = 0.145| Total loss = 1.942
Epoch 507: duration loss = 0.431 | prior loss = 1.366 | diffusion loss = 0.120| Total loss = 1.917
Epoch 508: duration loss = 0.424 | prior loss = 1.364 | diffusion loss = 0.122| Total loss = 1.910
Epoch 509: duration loss = 0.428 | prior loss = 1.364 | diffusion loss = 0.110| Total loss = 1.902
Epoch 510: duration loss = 0.421 | prior loss = 1.365 | diffusion loss = 0.124| Total loss = 1.910
Epoch 511: duration loss = 0.426 | prior loss = 1.367 | diffusion loss = 0.076| Total loss = 1.870
Epoch 512: duration loss = 0.423 | prior loss = 1.365 | diffusion loss = 0.130| Total loss = 1.918
Epoch 513: duration loss = 0.429 | prior loss = 1.366 | diffusion loss = 0.121| Total loss = 1.916
Epoch 514: duration loss = 0.426 | prior loss = 1.363 | diffusion loss = 0.118| Total loss = 1.907
Epoch 515: duration loss = 0.427 | prior loss = 1.367 | diffusion loss = 0.120| Total loss = 1.914
Epoch 516: duration loss = 0.431 | prior loss = 1.372 | diffusion loss = 0.120| Total loss = 1.923
Epoch 517: duration loss = 0.428 | prior loss = 1.370 | diffusion loss = 0.123| Total loss = 1.920
Epoch 518: duration loss = 0.432 | prior loss = 1.370 | diffusion loss = 0.087| Total loss = 1.889
Epoch 519: duration loss = 0.434 | prior loss = 1.375 | diffusion loss = 0.093| Total loss = 1.901
Epoch 520: duration loss = 0.433 | prior loss = 1.372 | diffusion loss = 0.149| Total loss = 1.955
Epoch 521: duration loss = 0.438 | prior loss = 1.369 | diffusion loss = 0.120| Total loss = 1.928
Epoch 522: duration loss = 0.435 | prior loss = 1.370 | diffusion loss = 0.088| Total loss = 1.893
Epoch 523: duration loss = 0.431 | prior loss = 1.373 | diffusion loss = 0.094| Total loss = 1.898
Epoch 524: duration loss = 0.430 | prior loss = 1.372 | diffusion loss = 0.109| Total loss = 1.910
Epoch 525: duration loss = 0.431 | prior loss = 1.375 | diffusion loss = 0.130| Total loss = 1.936
Epoch 526: duration loss = 0.436 | prior loss = 1.373 | diffusion loss = 0.105| Total loss = 1.913
Epoch 527: duration loss = 0.436 | prior loss = 1.373 | diffusion loss = 0.113| Total loss = 1.921
Epoch 528: duration loss = 0.432 | prior loss = 1.372 | diffusion loss = 0.115| Total loss = 1.920
Epoch 529: duration loss = 0.425 | prior loss = 1.371 | diffusion loss = 0.110| Total loss = 1.906
Epoch 530: duration loss = 0.425 | prior loss = 1.373 | diffusion loss = 0.103| Total loss = 1.901
Epoch 531: duration loss = 0.426 | prior loss = 1.375 | diffusion loss = 0.147| Total loss = 1.948
Epoch 532: duration loss = 0.432 | prior loss = 1.373 | diffusion loss = 0.123| Total loss = 1.928
Epoch 533: duration loss = 0.426 | prior loss = 1.370 | diffusion loss = 0.079| Total loss = 1.875
Epoch 534: duration loss = 0.426 | prior loss = 1.370 | diffusion loss = 0.101| Total loss = 1.896
Epoch 535: duration loss = 0.425 | prior loss = 1.369 | diffusion loss = 0.075| Total loss = 1.870
Epoch 536: duration loss = 0.432 | prior loss = 1.367 | diffusion loss = 0.083| Total loss = 1.882
Epoch 537: duration loss = 0.428 | prior loss = 1.369 | diffusion loss = 0.113| Total loss = 1.910
Epoch 538: duration loss = 0.427 | prior loss = 1.371 | diffusion loss = 0.087| Total loss = 1.885
Epoch 539: duration loss = 0.422 | prior loss = 1.369 | diffusion loss = 0.125| Total loss = 1.916
Epoch 540: duration loss = 0.433 | prior loss = 1.370 | diffusion loss = 0.109| Total loss = 1.912
Epoch 541: duration loss = 0.443 | prior loss = 1.376 | diffusion loss = 0.082| Total loss = 1.901
Epoch 542: duration loss = 0.426 | prior loss = 1.368 | diffusion loss = 0.135| Total loss = 1.929
Epoch 543: duration loss = 0.426 | prior loss = 1.368 | diffusion loss = 0.046| Total loss = 1.840
Epoch 544: duration loss = 0.424 | prior loss = 1.366 | diffusion loss = 0.091| Total loss = 1.881
Epoch 545: duration loss = 0.429 | prior loss = 1.370 | diffusion loss = 0.120| Total loss = 1.920
Epoch 546: duration loss = 0.423 | prior loss = 1.369 | diffusion loss = 0.128| Total loss = 1.920
Epoch 547: duration loss = 0.433 | prior loss = 1.373 | diffusion loss = 0.116| Total loss = 1.922
Epoch 548: duration loss = 0.430 | prior loss = 1.371 | diffusion loss = 0.118| Total loss = 1.920
